Growth Rate (%),Valuation (USD),Investment_Risk,Investor_Concentration,ROI,Growth_Efficiency,Value_Creation,Startup Name,Industry,Funding Rounds,Investment Amount (USD),Number of Investors,Country,Year Founded,cluster,risk_return
92.03,11477301932.423,0.2923803057432996,0.0208843075530928,2.42020300395324,2.7424675616890973e-08,0.2443002145680885,Startup_4654,E-commerce,5,3355737048.11,14,Germany,2021,0,Low risk low return
106.18,11480970980.851,0.2039675446620129,0.0185425040601829,3.902740784849193,4.534224652283732e-08,0.445703707713563,Startup_4655,E-commerce,4,2341745461.3,11,Singapore,2002,0,Low risk low return
92.65,7654717864.7885,0.2683632131119386,0.0243966557374489,2.726293139823467,4.510173536150091e-08,0.3387539218021334,Startup_4656,AI,4,2054244681.66,11,Germany,2013,0,Low risk low return
83.99,4668846362.2403,0.5428829637293482,0.0187201021975637,0.8420176480220984,3.313689298251816e-08,0.0635178499317965,Startup_4657,Fintech,4,2534637150.33,29,India,2004,0,Low risk low return
11.739999999999997,5614384275.4264,0.537138328988171,0.0488307571807428,0.8617178220808408,3.892958899677223e-09,0.1692470747346219,Startup_4658,Biotech,5,3015700988.0,11,USA,2012,0,Low risk low return
140.35,9653418466.1452,0.2300046582955832,0.0209095143905075,3.3477380302223336,6.321128983289288e-08,0.395248911838394,Startup_4659,HealthTech,8,2220331215.69,11,India,2020,0,Low risk low return
156.19,12680087326.517,0.2038069110948196,0.0049709002706053,3.906604955779725,6.043827682799892e-08,0.1196732916043835,Startup_4660,EdTech,1,2584289430.43,41,Brazil,2010,0,Low risk low return
21.27,19597244392.547,0.2425108562026931,0.006736412672297,3.1235267387955177,4.475497267745283e-09,0.1145424094109866,Startup_4661,EdTech,6,4752544516.85,36,USA,2012,0,Low risk low return
146.04,14341752219.761,0.2775879556937669,0.0066092370403277,2.602461776487136,3.6683350107895584e-08,0.0857728994401699,Startup_4662,AI,3,3981097679.75,42,Australia,2019,0,Low risk low return
125.09,5407089684.166,0.44345275690574,0.0134379623304769,1.2550316452594728,5.216889768474707e-08,0.06833429228059,Startup_4663,Blockchain,10,2397788827.28,33,France,2020,0,Low risk low return
184.93,18433447159.861,0.2115826971046803,0.0091992477002034,3.7262843969951422,4.741553578972055e-08,0.2054906259563105,Startup_4664,Fintech,7,3900198467.02,23,Germany,2020,0,Low risk low return
74.66,6383018958.5478,0.465054274138542,0.0664363248769345,1.1502866560088745,2.5151171065007628e-08,0.3071838080012678,Startup_4665,HealthTech,7,2968450248.58,7,France,2014,0,Low risk low return
24.55,1274912738.2770996,0.502547508244242,0.0193287503170862,0.9898616222249624,3.831721290324509e-08,0.0765331393163447,Startup_4666,E-commerce,6,640704219.85,26,France,2019,0,Low risk low return
50.67,7625105494.1606,0.3487797474915808,0.0124564195532707,1.8671389528548783,1.9052579777737152e-08,0.102397819744817,Startup_4667,Blockchain,4,2659482368.85,28,UK,2006,0,Low risk low return
178.48,3990133464.6008,0.5856888481883918,0.1171377696376783,0.707391225038899,7.637217866230709e-08,0.3414782450077797,Startup_4668,EdTech,4,2336976673.0,5,Germany,2014,0,Low risk low return
174.9,4710964930.5533,0.4684758727297068,0.0156158624243235,1.1345816470189125,7.924880264811469e-08,0.071152721567297,Startup_4669,E-commerce,1,2206973407.24,30,France,2006,0,Low risk low return
99.08,4004642050.7376,0.2518430810449689,0.0125921540522484,2.970726516887874,9.824088602894937e-08,0.1985363258443936,Startup_4670,EdTech,10,1008541392.54,20,UK,2004,0,Low risk low return
148.19,4381897065.8003,0.2904493919296467,0.0093693352235369,2.4429405871926297,1.1643572588643004e-07,0.111062599586859,Startup_4671,Blockchain,6,1272719338.26,31,Germany,2016,0,Low risk low return
34.75,12538267160.989,0.2881776441422542,0.0130989838246479,2.470081806576107,9.61738502061142e-09,0.1577309912080048,Startup_4672,AI,5,3613248292.08,22,Canada,2011,0,Low risk low return
151.18,5013615865.5313,0.2030122692082512,0.0338353782013752,3.9258106610994714,1.485323318973706e-07,0.8209684435165785,Startup_4673,Blockchain,5,1017825533.8,6,USA,2008,0,Low risk low return
178.03,4399820495.4241,0.5139339620381582,0.0151157047658281,0.9457752821669972,7.873193323328984e-08,0.0572286847696175,Startup_4674,Biotech,9,2261217179.47,34,Canada,2023,0,Low risk low return
24.340000000000003,9905378387.5667,0.3152841898498317,0.3152841898498317,2.171741660995735,7.79376506459747e-09,3.171741660995735,Startup_4675,E-commerce,1,3123009200.08,1,Australia,2014,0,Low risk low return
75.61,15441042225.931,0.2385448784515524,0.0397574797419254,3.1920832947293647,2.0527333147382564e-08,0.6986805491215609,Startup_4676,EdTech,2,3683381540.95,6,Canada,2017,0,Low risk low return
182.67,11398651191.188,0.2765815000240762,0.0076828194451132,2.6155708169669727,5.794162046523e-08,0.100432522693527,Startup_4677,SaaS,4,3152656044.71,36,Brazil,2005,0,Low risk low return
187.47,8960134426.6732,0.2267680586455678,0.0051538195146719,3.4097921284539106,9.22646570859764e-08,0.1002225483739525,Startup_4678,Blockchain,1,2031872289.14,44,Germany,2007,0,Low risk low return
95.94,1114169991.8574,0.5967626361140574,0.0153016060542066,0.675708128296546,1.4429345522110137e-07,0.0429668750845268,Startup_4679,Blockchain,6,664895021.42,39,China,2006,0,Low risk low return
46.19,13146141095.435,0.2761176530115348,0.0920392176705116,2.621644574670584,1.2724932867343376e-08,1.2072148582235278,Startup_4680,Biotech,2,3629881625.43,3,Singapore,2023,0,Low risk low return
185.16,11957300099.958,0.3318474499326095,0.0474067785618013,2.0134328294614785,4.66633117876708e-08,0.4304904042087826,Startup_4681,HealthTech,5,3967999546.25,7,USA,2001,0,Low risk low return
177.57,9072996946.938,0.3648962792704689,0.0135146770100173,1.7405047867281174,5.363513708042662e-08,0.1015001772862265,Startup_4682,AI,2,3310702827.77,27,UK,2016,0,Low risk low return
23.90000000000001,19378061284.749,0.2344722736833295,0.0106578306219695,3.264896587946116,5.260125197980166e-09,0.1938589358157325,Startup_4683,Fintech,5,4543618089.01,22,China,2017,0,Low risk low return
70.33,1769010898.9613,0.2019849292617709,0.0065156428794119,3.950864421691618,1.9682993190263485e-07,0.159705303925536,Startup_4684,HealthTech,4,357313541.29,31,India,2022,0,Low risk low return
36.66,1135631646.1386003,0.5426171423676522,0.0115450455822904,0.8429200294642487,5.9492396596980445e-08,0.0392110644566861,Startup_4685,E-commerce,5,616213198.61,47,France,2011,0,Low risk low return
63.69,13027420721.896,0.301250293324282,0.0301250293324282,2.3194988425241005,1.6228759767082293e-08,0.33194988425241,Startup_4686,AI,1,3924514313.73,10,India,2016,0,Low risk low return
93.32,4312657637.9621,0.2607818702857775,0.0237074427532525,2.834622394969984,8.29759725763197e-08,0.3486020359063622,Startup_4687,E-commerce,7,1124662924.73,11,Canada,2010,0,Low risk low return
99.25,4612437567.1083,0.3697453672265514,0.0082165637161455,1.7045639746644268,5.8196554550597705e-08,0.0601014216592094,Startup_4688,Biotech,8,1705427422.06,45,Australia,2018,0,Low risk low return
14.730000000000004,6006419619.2108,0.5160420410516141,0.0139470821905841,0.93782661188254,4.7522796945013135e-09,0.0523736922130416,Startup_4689,AI,3,3099565039.71,37,USA,2001,0,Low risk low return
89.14,9704247036.0449,0.2480800043587082,0.005512888985749,3.030957684739728,3.702704256013509e-08,0.0895768374386606,Startup_4690,HealthTech,3,2407429647.0,45,Australia,2001,0,Low risk low return
8.200000000000003,16433973413.379,0.2080830692610258,0.0297261527515751,3.805773019166537,2.397919101237189e-09,0.6865390027380768,Startup_4691,EdTech,3,3419631628.01,7,USA,2003,0,Low risk low return
119.73,2036576856.0665,0.6378761683706285,0.0425250778913752,0.5677023999099537,9.216495207735474e-08,0.1045134933273302,Startup_4692,HealthTech,7,1299083841.54,15,India,2000,0,Low risk low return
196.31,6801066585.607,0.2368030250443814,0.0050383622349868,3.222919026530936,1.2189282720047054e-07,0.0898493409900199,Startup_4693,EdTech,3,1610513141.0,47,Australia,2022,0,Low risk low return
113.33,17313561103.129,0.2209828232332021,0.0058153374535053,3.5252385926154304,2.9621017111749616e-08,0.1190852261214587,Startup_4694,HealthTech,6,3825999612.79,38,Singapore,2012,0,Low risk low return
113.33,9350296490.5961,0.2566464140557978,0.0111585397415564,2.8964113474135225,4.722634180065694e-08,0.1694091890179792,Startup_4695,EdTech,6,2399720064.67,23,China,2021,0,Low risk low return
103.3,291790225.86483,0.6360650217117858,0.0155137810173606,0.5721663129797454,5.565806039234525e-07,0.0383455198287742,Startup_4696,Fintech,9,185597556.35,41,Brazil,2012,0,Low risk low return
109.8,368965020.1826401,0.4223777191747254,0.0103018955896274,1.367549126298324,7.045570171906152e-07,0.0577451006414225,Startup_4697,Fintech,5,155842603.68,41,India,2015,0,Low risk low return
135.35,14360500685.728,0.2117424029436513,0.0529356007359128,3.722719616373291,4.4512382546063015e-08,1.1806799040933225,Startup_4698,Blockchain,7,3040726922.67,4,UK,2016,0,Low risk low return
30.239999999999995,4274360321.7656,0.2804643690976459,0.0140232184548822,2.5655153031287257,2.5225103793326253e-08,0.1782757651564362,Startup_4699,HealthTech,8,1198805770.94,20,India,2015,0,Low risk low return
166.97,1462685225.9376,0.2337467890610839,0.0584366972652709,3.2781336334792384,4.883620618538347e-07,1.0695334083698094,Startup_4700,E-commerce,7,341897974.97,4,Brazil,2017,0,Low risk low return
185.28,15672911837.86,0.2544500237802986,0.0056544449728955,2.9300448282270017,4.6459695129205975e-08,0.0873343295161555,Startup_4701,Blockchain,6,3987972789.85,45,Germany,2007,0,Low risk low return
137.86,6138984962.3742,0.4531137196049129,0.0110515541367051,1.206951493042272,4.95603645709439e-08,0.0538280851961529,Startup_4702,EdTech,3,2781658310.9,41,Brazil,2022,0,Low risk low return
165.9,9492050760.5972,0.2789749892459905,0.0061994442054664,2.5845507251484627,6.26499984356084e-08,0.0796566827810769,Startup_4703,SaaS,1,2648044758.86,45,UK,2023,0,Low risk low return
22.370000000000005,2382408701.1653004,0.3505113780778038,0.0077891417350623,1.8529744326246311,2.6788450708141063e-08,0.0633994318361029,Startup_4704,E-commerce,8,835061356.99,45,Singapore,2021,0,Low risk low return
173.68,20709427699.049,0.2145689183498805,0.0306527026214115,3.660507251890878,3.908543061987068e-08,0.6657867502701253,Startup_4705,Fintech,6,4443599501.03,7,China,2022,0,Low risk low return
42.28,4326876513.4933,0.2197184628854724,0.0047764883235972,3.551278881471363,4.4472743908573575e-08,0.0989408452493774,Startup_4706,EdTech,6,950694656.64,46,Canada,2009,0,Low risk low return
82.58,8088380178.0685,0.6120600779440852,0.122412015588817,0.6338265409484118,1.66808919438971e-08,0.3267653081896824,Startup_4707,AI,7,4950574602.23,5,India,2003,0,Low risk low return
163.27,14133305781.926,0.2770236400295623,0.0131916019061696,2.609800231826013,4.1700936280876056e-08,0.171895249134572,Startup_4708,Blockchain,7,3915259813.36,21,China,2012,0,Low risk low return
146.32,3584861386.9935,0.4536906567408512,0.151230218913617,1.2041450163061247,8.99645659818358e-08,0.7347150054353748,Startup_4709,HealthTech,5,1626418116.99,3,Canada,2002,0,Low risk low return
177.21,5931006413.7824,0.3024574307964683,0.0120982972318587,2.3062503948627624,9.878603926512733e-08,0.1322500157945104,Startup_4710,Fintech,4,1793876961.95,25,Germany,2004,0,Low risk low return
162.11,2688984499.5932007,0.6546728482913609,0.013360670373293,0.5274804852681962,9.208675673076145e-08,0.0311730711279223,Startup_4711,SaaS,9,1760405141.36,49,Canada,2017,0,Low risk low return
15.489999999999997,21774036199.797,0.2174301479844209,0.0070138757414329,3.5991782154867087,3.271844958104425e-09,0.1483605875963454,Startup_4712,AI,1,4734331913.14,31,Australia,2001,0,Low risk low return
179.74,21678058731.283,0.2210695983812554,0.0069084249494142,3.523462327349985,3.7505531689726486e-08,0.141358197729687,Startup_4713,Fintech,8,4792359737.41,32,Brazil,2004,0,Low risk low return
92.39,4606857644.6061,0.6150696606042568,0.0166235043406555,0.6258321033386363,3.2605875765084565e-08,0.0439414081983415,Startup_4714,SaaS,7,2833538367.92,37,Canada,2015,0,Low risk low return
162.97,1305812997.7987003,0.3979156000177143,0.0097052585370174,1.5130957417992217,3.136430819201843e-07,0.0612950180926639,Startup_4715,E-commerce,7,519603362.53,41,India,2010,0,Low risk low return
32.43000000000001,7676837985.9874,0.3391591494535252,0.0096902614129578,1.948468297586144,1.245549626880918e-08,0.0842419513596041,Startup_4716,EdTech,9,2603669841.82,35,France,2014,0,Low risk low return
177.34,10523485733.794,0.2198486697340629,0.0274810837167578,3.5485833560404845,7.66519566582243e-08,0.5685729195050606,Startup_4717,AI,9,2313574339.54,8,Germany,2016,0,Low risk low return
154.44,6004022321.7956,0.3391161109059772,0.0678232221811954,1.9488424991912523,7.585235549872115e-08,0.5897684998382505,Startup_4718,Biotech,2,2036060699.56,5,France,2019,0,Low risk low return
123.53,4689268060.1802,0.344930377127522,0.0191627987293067,1.89913578597427,7.63723120634821e-08,0.1610630992207927,Startup_4719,E-commerce,4,1617471000.45,18,USA,2000,0,Low risk low return
136.76,8691768883.0644,0.2024205126298414,0.0057834432179954,3.940210786980178,7.773138429207856e-08,0.141148879628005,Startup_4720,HealthTech,2,1759392312.97,35,Australia,2006,0,Low risk low return
20.930000000000007,4605828370.6766,0.6287132322767407,0.02418127816449,0.5905502678522121,7.2278457699578704e-09,0.0611750103020081,Startup_4721,HealthTech,5,2895745242.24,26,Singapore,2003,0,Low risk low return
60.98,10495127191.824,0.3679951422798123,0.0094357728789695,1.717427175274043,1.5789109185575464e-08,0.0696776198788216,Startup_4722,HealthTech,2,3862155824.2,39,Brazil,2003,0,Low risk low return
60.79,7868173594.1881,0.495032735772007,0.4950327357720069,1.0200684272737903,1.5607174679608122e-08,2.0200684272737903,Startup_4723,Blockchain,1,3895003499.86,1,Brazil,2012,0,Low risk low return
178.06,3949523611.6517,0.2078548338711377,0.0046189963082475,3.811050007237084,2.1690098566859306e-07,0.1069122223830463,Startup_4724,EdTech,5,820927574.17,45,Brazil,2013,0,Low risk low return
177.75,20796651880.47,0.2090387573719271,0.0174198964476605,3.7838018775665336,4.0887388442366635e-08,0.3986501564638778,Startup_4725,Blockchain,6,4347306266.59,12,Singapore,2000,0,Low risk low return
122.01,3505588577.1527,0.3796044937369255,0.0632674156228209,1.6343207641082944,9.16860234323078e-08,0.4390534606847157,Startup_4726,AI,5,1330737177.08,6,USA,2023,0,Low risk low return
123.97,8289845377.9517,0.3906641736242127,0.0244165108515132,1.559743297479638,3.827952900455167e-08,0.1599839560924773,Startup_4727,AI,7,3238545594.05,16,Germany,2011,0,Low risk low return
103.5,15959194468.617,0.2507328867963073,0.0073744966704796,2.9883080866547407,2.5865333477858012e-08,0.117303179019257,Startup_4728,Fintech,3,4001494900.06,34,Singapore,2023,0,Low risk low return
72.87,19630332296.869,0.2008273990526788,0.0077241307327953,3.979400244772832,1.848409340958889e-08,0.1915153940297242,Startup_4729,E-commerce,5,3942308577.72,26,China,2019,0,Low risk low return
189.4,11841603258.03,0.2152868521212485,0.0239207613468053,3.644965496716932,7.429369536440167e-08,0.5161072774129926,Startup_4730,Blockchain,9,2549341489.49,9,China,2014,0,Low risk low return
64.54,6560337154.6502,0.2621140507437361,0.0137954763549334,2.815133134460162,3.753293263647635e-08,0.2007964807610611,Startup_4731,Biotech,10,1719556545.85,19,Canada,2019,0,Low risk low return
167.68,15057772173.933,0.2705620826248615,0.0150312268124923,2.696009397541915,4.115793814789496e-08,0.2053338554189952,Startup_4732,SaaS,2,4074062199.07,18,Germany,2001,0,Low risk low return
135.84,6889135295.2984,0.3402643394752004,0.06805286789504,1.9388915733641936,5.7949076947036525e-08,0.5877783146728388,Startup_4733,Fintech,2,2344127070.81,5,UK,2000,0,Low risk low return
191.31,4863780243.6246,0.4563034197297702,0.0142594818665553,1.191524228751595,8.620054344602239e-08,0.0684851321484873,Startup_4734,EdTech,8,2219359557.98,32,China,2022,0,Low risk low return
28.94,13498567596.191,0.2480797516378653,0.0826932505459551,3.0309617911088167,8.642104682841082e-09,1.3436539303696056,Startup_4735,E-commerce,10,3348721296.73,3,UK,2009,0,Low risk low return
40.08,13032664266.229,0.3036646825856675,0.0082071535833964,2.2931060388225686,1.0127452632845209e-08,0.0890028659141234,Startup_4736,Fintech,3,3957559857.65,37,Canada,2008,0,Low risk low return
107.89,15824075808.791,0.2066753651978282,0.0076546431554751,3.83850602631236,3.298937779916543e-08,0.1792039269004578,Startup_4737,Blockchain,7,3270446646.7,27,India,2015,0,Low risk low return
100.36,1938973162.9769,0.2327267629002124,0.0232726762900212,3.2968844130263424,2.224039651117447e-07,0.4296884413026342,Startup_4738,Biotech,10,451250947.57,10,China,2002,0,Low risk low return
174.04,12067160443.649,0.2793809113895016,0.0093126970463167,2.579342608006029,5.16234776529577e-08,0.1193114202668676,Startup_4739,E-commerce,1,3371334282.63,30,Canada,2018,0,Low risk low return
84.67,2546222022.3297005,0.41625499600787,0.0154168517039951,1.4023735681026956,7.988658028538433e-08,0.0889767988186183,Startup_4740,SaaS,6,1059877637.74,27,UK,2001,0,Low risk low return
86.6,10958409018.692,0.2913244428926282,0.0153328654154014,2.432599029696125,2.712648117665952e-08,0.1806631068261118,Startup_4741,Fintech,9,3192452402.36,19,UK,2007,0,Low risk low return
185.82,13159169142.967,0.3079056678951118,0.0068423481754469,2.2477479444797046,4.586129386183636e-08,0.0721721765439934,Startup_4742,E-commerce,7,4051782763.91,45,USA,2004,0,Low risk low return
161.19,9519671305.5024,0.2235798505133023,0.0171984500394847,3.4726749646900896,7.573270698345267e-08,0.3440519203607761,Startup_4743,Fintech,4,2128406687.42,13,Brazil,2012,0,Low risk low return
23.36,6014691549.2049,0.3972310823380192,0.0567472974768598,1.5174263658176212,9.777239518337976e-09,0.3596323379739459,Startup_4744,E-commerce,2,2389222434.02,7,UK,2012,0,Low risk low return
129.12,3720439311.5539,0.268987493152259,0.0336234366440323,2.717644966615436,1.2902302064131678e-07,0.4647056208269295,Startup_4745,Fintech,8,1000751643.84,8,Brazil,2018,0,Low risk low return
128.02,10759882434.478,0.4481465520058846,0.0235866606318886,1.231412906166617,2.6549126534328066e-08,0.1174427845350851,Startup_4746,Biotech,1,4822004213.0,19,China,2013,0,Low risk low return
199.58,2415107067.0689,0.6062451151977146,0.0137782980726753,0.6494978267558829,1.363114624410758e-07,0.0374885869717246,Startup_4747,EdTech,3,1464146862.09,44,Australia,2013,0,Low risk low return
11.61,8972171719.104,0.3674567659968105,0.0108075519410826,1.7214085915312274,3.5215056885728903e-09,0.0800414291626831,Startup_4748,HealthTech,2,3296885203.87,34,Singapore,2012,0,Low risk low return
188.52,6618439186.0628,0.5178114909534626,0.01569125730162,0.9312047288843834,5.500854586017033e-08,0.0585213554207388,Startup_4749,Fintech,6,3427103862.72,33,Canada,2001,0,Low risk low return
186.55,1773074693.2868996,0.2226145128089828,0.0074204837602994,3.4920701143059003,4.726228866705562e-07,0.1497356704768633,Startup_4750,EdTech,2,394712159.02,30,France,2008,0,Low risk low return
94.64,22828447598.332,0.2129252107285279,0.0163788623637329,3.696484726155628,1.947023828794407e-08,0.3612680558581252,Startup_4751,HealthTech,3,4860752015.48,13,Brazil,2018,0,Low risk low return
92.64,18975140573.484,0.2582856208189941,0.0143492011566107,2.871682816988087,1.8902241845153345e-08,0.2150934898326714,Startup_4752,SaaS,3,4901005963.15,18,India,2002,0,Low risk low return
51.02,3239553194.0435,0.387329835477661,0.0184442778798886,1.5817789088382124,4.066065659027325e-08,0.1229418528018196,Startup_4753,E-commerce,8,1254775605.67,21,Brazil,2020,0,Low risk low return
180.28,10848666397.465,0.2201271675556382,0.0046835567565029,3.5428286344857693,7.549141214411987e-08,0.0966559283933142,Startup_4754,E-commerce,2,2388086205.83,47,Singapore,2022,0,Low risk low return
119.76,1663958017.9580002,0.4286472043178695,0.0138273291715441,1.3329208494229103,1.6790724159600758e-07,0.0752555112717068,Startup_4755,Fintech,9,713250952.5,31,Canada,2009,0,Low risk low return
179.59,4003599510.2719,0.291853371600259,0.0265321246909326,2.4263780970454705,1.536975016780851e-07,0.3114889179132246,Startup_4756,Fintech,8,1168464015.61,11,China,2019,0,Low risk low return
10.120000000000005,6857313841.7232,0.2251239912860786,0.007762896251244,3.441996582804183,6.555483160835165e-09,0.1531722959587649,Startup_4757,Biotech,1,1543745861.55,29,France,2018,0,Low risk low return
122.38,16877939751.402,0.2002663292585356,0.0500665823146339,3.993350623154634,3.6206211081592643e-08,1.2483376557886583,Startup_4758,EdTech,1,3380083039.46,4,UK,2002,0,Low risk low return
127.37,9686579328.684,0.214263176462518,0.0119035098034732,3.6671575420003815,6.136901747805644e-08,0.2592865301111323,Startup_4759,Biotech,4,2075477256.02,18,Singapore,2001,0,Low risk low return
188.93,4785743322.2594,0.3688589958741455,0.3688589958741455,1.7110630652510894,1.0702645554255777e-07,2.711063065251089,Startup_4760,E-commerce,10,1765264476.36,1,UK,2017,0,Low risk low return
72.1,3215203894.0093,0.4694473815898016,0.0123538784628895,1.130164187120315,4.7768304267589466e-08,0.0560569522926398,Startup_4761,Blockchain,9,1509369049.32,38,China,2022,0,Low risk low return
146.48,14010564299.141,0.2195245628613668,0.0084432524177448,3.555298901251044,4.7625503784752146e-08,0.1752038038942709,Startup_4762,AI,7,3075663003.21,26,Singapore,2013,0,Low risk low return
94.83,10132174731.835,0.2165211799246856,0.0113958515749834,3.6184858236401545,4.322576566703924e-08,0.2430782012442186,Startup_4763,SaaS,10,2193830428.14,19,Brazil,2001,0,Low risk low return
54.24,11129240027.028,0.4271693809734057,0.0118658161381501,1.340991757698703,1.1409170134637278e-08,0.0650275488249639,Startup_4764,Blockchain,2,4754070573.05,36,India,2023,0,Low risk low return
6.25,6928584889.5957,0.2001618655986367,0.0060655110787465,3.9959566324446314,4.506653155057322e-09,0.1513926252255948,Startup_4765,Fintech,7,1386838477.46,33,Singapore,2012,0,Low risk low return
88.41,7852833306.9429,0.5441583314893446,0.011336631906028,0.8377004304299283,2.0689487310352677e-08,0.0382854256339568,Startup_4766,HealthTech,10,4273184669.77,48,Singapore,2010,0,Low risk low return
29.129999999999995,531420050.12463,0.2919546986486748,0.0194636465765783,2.425188923584871,1.877530840634027e-07,0.2283459282389914,Startup_4767,Fintech,1,155150580.59,15,China,2017,0,Low risk low return
129.46,10462494753.433,0.4019536120331236,0.0167480671680468,1.4878492693271117,3.0783954878582534e-08,0.103660386221963,Startup_4768,HealthTech,4,4205437557.02,24,India,2012,0,Low risk low return
170.86,5717798599.9723,0.2451959643868519,0.0111452711084932,3.07837054945274,1.218703981778706e-07,0.1853804795205791,Startup_4769,HealthTech,8,1401981141.89,22,Australia,2005,0,Low risk low return
184.76,10493421878.31,0.2026640167975884,0.0405328033595176,3.9342750420206776,8.687887205298999e-08,0.9868550084041354,Startup_4770,Biotech,8,2126639027.81,5,Germany,2016,0,Low risk low return
32.31,6739072812.9389,0.2077596847880643,0.1038798423940321,3.8132533557706334,2.3076797096829233e-08,2.406626677885317,Startup_4771,Biotech,5,1400107643.38,2,UK,2019,0,Low risk low return
14.289999999999992,5203961305.9079,0.2642631470124038,0.0165164466882752,2.784106907472281,1.0391101034204328e-08,0.2365066817170175,Startup_4772,EdTech,1,1375215191.63,16,Australia,2020,0,Low risk low return
10.689999999999998,4839664440.4776,0.6142192423172729,0.0292485353484415,0.6280831519170371,3.596160252026811e-09,0.0775277691389065,Startup_4773,EdTech,9,2972615025.7,21,Germany,2013,0,Low risk low return
61.62,21108769284.425,0.2249042973766776,0.0449808594753355,3.4463356710572968,1.2979591579159844e-08,0.8892671342114593,Startup_4774,HealthTech,6,4747452924.4,5,France,2006,0,Low risk low return
51.3,2769861447.891,0.2145442197379489,0.0063101241099396,3.661043775597551,8.632617558189284e-08,0.1370895228116926,Startup_4775,SaaS,10,594257763.12,34,China,2023,0,Low risk low return
191.61,9150654095.3489,0.434405808628529,0.0124115945322436,1.3019950013033186,4.820259378222197e-08,0.0657712857515233,Startup_4776,E-commerce,4,3975097291.77,35,China,2005,0,Low risk low return
94.81,4142840925.772,0.3720854342657991,0.0744170868531598,1.687554813784111,6.150539604592455e-08,0.5375109627568222,Startup_4777,Fintech,10,1541490764.96,5,Canada,2010,0,Low risk low return
116.17,2519063051.5408,0.2293890663421693,0.0053346294498178,3.359405685484352,2.0103988988007065e-07,0.1013815275694035,Startup_4778,EdTech,10,577845521.45,43,France,2004,0,Low risk low return
53.21,7441999251.5447,0.4756410915904456,0.0396367576325371,1.1024255845015547,1.503225968856519e-08,0.1752021320417962,Startup_4779,E-commerce,7,3539720647.62,12,France,2020,0,Low risk low return
63.68,19619584888.811,0.2507040181387898,0.0059691432890188,2.988767341759954,1.2946487184248842e-08,0.0949706509942846,Startup_4780,Blockchain,5,4918708765.84,42,UK,2001,0,Low risk low return
91.27,1833533493.837,0.2489568076908989,0.0052969533551255,3.0167610168008943,1.9994713989992106e-07,0.0854630003574658,Startup_4781,Biotech,9,456470645.42,47,France,2023,0,Low risk low return
177.46,2502888809.3681,0.4139827388902648,0.4139827388902648,1.4155596503386385,1.712681817684579e-07,2.4155596503386385,Startup_4782,Blockchain,10,1036152764.44,1,India,2009,0,Low risk low return
118.92,6870372615.6565,0.4037165935133141,0.0155275612889736,1.4769851328070842,4.2874395389000524e-08,0.0952686589541186,Startup_4783,E-commerce,5,2773683428.56,26,Singapore,2006,0,Low risk low return
165.26,7387037915.3406,0.2851840542777106,0.0123993067077265,2.5065074116177817,7.844624888692421e-08,0.1524568439833818,Startup_4784,HealthTech,1,2106665421.8,23,USA,2000,0,Low risk low return
158.87,8724250829.2671,0.2162970641249346,0.0120165035624963,3.6232712591160894,8.419050750716168e-08,0.2568484032842272,Startup_4785,Biotech,4,1887029841.06,18,Singapore,2013,0,Low risk low return
35.900000000000006,14792082731.447,0.2726939391195124,0.0123951790508869,2.6671148732855925,8.899992404117286e-09,0.1666870396947996,Startup_4786,HealthTech,2,4033711307.82,22,France,2019,0,Low risk low return
109.61,9632138511.691,0.2228440541033261,0.0047413628532622,3.487443041833775,5.106536115717138e-08,0.0954775115283782,Startup_4787,Biotech,4,2146464795.63,47,UK,2012,0,Low risk low return
88.14,9379902662.5933,0.4718462455618235,0.0181479325216085,1.1193344429588672,1.991472028247569e-08,0.0815128631907256,Startup_4788,EdTech,4,4425871855.08,26,India,2004,0,Low risk low return
76.85,21659919915.464,0.2110943016463157,0.0055551132012188,3.7372193005734458,1.6807786209271883e-08,0.1246636658045643,Startup_4789,AI,4,4572285668.27,38,Brazil,2009,0,Low risk low return
196.62,13204464655.965,0.2631612619827221,0.0084890729671845,2.7999513775916425,5.658286491187296e-08,0.1225790766965045,Startup_4790,EdTech,3,3474903582.67,31,Brazil,2008,0,Low risk low return
158.55,2323533132.1835995,0.3856429917562268,0.0087646134490051,1.5930718861140911,1.769424080288529e-07,0.0589334519571384,Startup_4791,Fintech,1,896054268.54,44,India,2019,0,Low risk low return
120.56,6063712778.7524,0.3187490808424589,0.0318749080842458,2.137263948673935,6.237573504099079e-08,0.3137263948673935,Startup_4792,AI,7,1932802874.72,10,USA,2005,0,Low risk low return
191.53,2215289486.3318005,0.3802782318237498,0.0345707483476136,1.6296535439437845,2.273551815142397e-07,0.2390594130857986,Startup_4793,E-commerce,4,842426368.84,11,Australia,2004,0,Low risk low return
173.5,5851899158.538,0.4265033852605806,0.0250884344270929,1.3446472749308436,6.951526182862875e-08,0.1379204279371084,Startup_4794,Biotech,8,2495854801.32,17,China,2008,0,Low risk low return
55.18,929059411.1647396,0.3128952410864213,0.0072766335136377,2.195957843679064,1.8981881211786145e-07,0.0743246010157921,Startup_4795,E-commerce,2,290698268.44,43,Singapore,2014,0,Low risk low return
